id_zgloszenia,godzina,pilnosci,rodzja,numer dyspozytora,id_zdarzenia
1536,05:32:16,3,drogowe,103,1536
1537,17:14:51,1,kryminalne,28,1537
1538,12:59:01,5,drogowe,72,1538
1539,19:46:00,2,drogowe,28,1539
1540,23:30:25,1,drogowe,88,1540
1541,12:54:53,1,kryminalne,96,1541
1542,13:05:59,3,kryminalne,75,1542
1543,15:56:39,5,kryminalne,59,1543
1544,23:04:32,3,inne,86,1544
1545,08:28:20,1,kryminalne,102,1545
1546,05:20:14,1,kryminalne,89,1546
1547,16:39:32,2,drogowe,68,1547
1548,23:19:58,3,kryminalne,73,1548
1549,17:10:06,4,inne,50,1549
1550,23:21:28,2,inne,54,1550
1551,23:41:53,4,inne,69,1551
1552,15:56:03,4,kryminalne,59,1552
1553,23:43:57,2,inne,53,1553
1554,12:42:07,3,inne,45,1554
1555,21:19:09,2,inne,98,1555
1556,07:48:13,4,inne,43,1556
1557,17:03:39,3,drogowe,72,1557
1558,13:01:02,5,kryminalne,86,1558
1559,23:08:56,4,kryminalne,80,1559
1560,23:04:07,4,drogowe,70,1560
1561,15:57:07,2,kryminalne,68,1561
1562,23:44:01,3,kryminalne,91,1562
1563,20:49:23,2,inne,68,1563
1564,01:31:06,3,inne,24,1564
1565,15:28:53,1,kryminalne,96,1565
1566,15:57:39,5,inne,53,1566
1567,17:24:36,2,kryminalne,19,1567
1568,07:17:34,1,kryminalne,65,1568
1569,04:04:16,4,kryminalne,23,1569
1570,05:50:50,3,kryminalne,34,1570
1571,03:24:34,4,inne,31,1571
1572,11:50:26,5,inne,55,1572
1573,18:06:16,2,drogowe,45,1573
1574,16:17:12,4,drogowe,82,1574
1575,17:56:59,1,inne,92,1575
1576,01:47:48,4,kryminalne,35,1576
1577,02:42:38,5,kryminalne,88,1577
1578,03:45:07,2,kryminalne,64,1578
1579,12:39:47,4,drogowe,90,1579
1580,12:53:29,3,drogowe,39,1580
1581,02:51:49,2,inne,111,1581
1582,03:08:18,3,inne,99,1582
1583,19:46:18,1,drogowe,18,1583
1584,07:27:38,3,inne,82,1584
1585,17:44:32,3,drogowe,48,1585
1586,17:06:34,5,drogowe,58,1586
1587,05:08:41,4,drogowe,11,1587
1588,01:15:11,5,inne,16,1588
1589,22:53:49,3,inne,66,1589
1590,07:39:47,2,inne,21,1590
1591,04:34:25,3,drogowe,42,1591
1592,07:43:35,5,drogowe,52,1592
1593,03:35:42,5,drogowe,109,1593
1594,02:19:29,4,drogowe,100,1594
1595,13:32:34,1,inne,93,1595
1596,19:05:39,4,kryminalne,100,1596
1597,04:42:15,4,drogowe,60,1597
1598,06:12:30,4,drogowe,42,1598
1599,07:20:19,2,kryminalne,100,1599
1600,20:16:46,5,inne,55,1600
1601,05:05:20,4,inne,93,1601
1602,04:23:52,5,kryminalne,96,1602
1603,02:17:15,5,drogowe,56,1603
1604,12:07:20,3,inne,63,1604
1605,02:20:20,2,drogowe,97,1605
1606,04:21:31,2,inne,67,1606
1607,12:26:36,1,inne,59,1607
1608,07:11:20,3,inne,46,1608
1609,10:43:34,4,kryminalne,73,1609
1610,10:52:12,4,inne,106,1610
1611,17:07:37,4,inne,31,1611
1612,20:16:56,1,drogowe,17,1612
1613,12:04:29,1,inne,86,1613
1614,04:16:13,1,kryminalne,30,1614
1615,18:15:43,5,kryminalne,50,1615
1616,20:36:30,5,inne,58,1616
1617,11:46:24,3,kryminalne,98,1617
1618,03:28:37,1,kryminalne,32,1618
1619,10:03:16,4,inne,37,1619
1620,18:21:36,4,kryminalne,94,1620
1621,12:05:30,1,inne,30,1621
1622,03:53:03,2,inne,109,1622
1623,15:16:49,1,drogowe,20,1623
1624,11:43:58,1,kryminalne,103,1624
1625,15:17:13,5,drogowe,82,1625
1626,11:36:57,5,drogowe,53,1626
1627,06:46:10,5,kryminalne,54,1627
1628,22:11:39,4,kryminalne,34,1628
1629,13:24:07,5,drogowe,46,1629
1630,07:47:21,5,drogowe,107,1630
1631,08:12:24,4,drogowe,32,1631
1632,01:33:34,4,kryminalne,87,1632
1633,20:17:41,4,drogowe,109,1633
1634,00:07:50,4,inne,71,1634
1635,14:16:34,4,drogowe,54,1635
1636,01:38:39,2,inne,87,1636
1637,01:25:40,3,inne,56,1637
1638,07:24:46,5,inne,42,1638
1639,10:41:10,4,drogowe,13,1639
1640,06:58:54,4,inne,46,1640
1641,00:27:48,5,drogowe,30,1641
1642,12:55:37,3,kryminalne,54,1642
1643,16:01:07,4,drogowe,104,1643
1644,16:55:28,2,inne,52,1644
1645,18:45:01,5,drogowe,53,1645
1646,14:39:45,2,inne,44,1646
1647,13:47:01,1,inne,102,1647
1648,03:37:57,2,inne,72,1648
1649,18:19:38,1,kryminalne,71,1649
1650,02:26:13,4,drogowe,48,1650
1651,09:25:06,3,drogowe,35,1651
1652,12:22:06,5,kryminalne,16,1652
1653,14:00:21,3,drogowe,97,1653
1654,20:35:51,4,kryminalne,42,1654
1655,13:13:58,4,kryminalne,34,1655
1656,21:59:52,4,drogowe,77,1656
1657,07:26:33,1,kryminalne,13,1657
1658,14:59:29,4,inne,71,1658
1659,22:50:36,4,kryminalne,46,1659
1660,18:34:51,1,inne,53,1660
1661,15:28:22,1,inne,53,1661
1662,03:41:52,1,inne,67,1662
1663,18:02:57,4,inne,64,1663
1664,00:06:51,1,drogowe,54,1664
1665,07:55:30,3,inne,62,1665
1666,19:19:26,1,inne,54,1666
1667,09:55:19,5,drogowe,62,1667
1668,17:40:56,1,kryminalne,57,1668
1669,07:22:24,1,drogowe,82,1669
1670,20:13:42,4,drogowe,39,1670
1671,16:24:00,5,kryminalne,58,1671
1672,08:27:32,5,inne,63,1672
1673,13:03:49,1,kryminalne,73,1673
1674,02:53:17,1,drogowe,101,1674
1675,02:42:25,2,inne,92,1675
1676,11:24:53,5,drogowe,17,1676
1677,06:17:19,4,drogowe,107,1677
1678,01:22:46,4,inne,103,1678
1679,21:06:05,1,kryminalne,57,1679
1680,13:26:26,2,drogowe,76,1680
1681,16:56:43,2,kryminalne,88,1681
1682,18:57:22,1,inne,24,1682
1683,03:18:11,4,kryminalne,58,1683
1684,20:19:43,5,drogowe,13,1684
1685,17:23:41,2,drogowe,52,1685
1686,17:55:37,2,drogowe,15,1686
1687,10:54:56,3,drogowe,66,1687
1688,15:26:55,1,inne,45,1688
1689,04:09:46,1,inne,77,1689
1690,13:50:31,1,drogowe,80,1690
1691,09:02:47,2,drogowe,105,1691
1692,22:03:25,1,inne,55,1692
1693,16:01:00,3,inne,88,1693
1694,03:30:54,4,kryminalne,25,1694
1695,03:13:43,2,kryminalne,18,1695
1696,16:06:03,1,drogowe,96,1696
1697,21:12:29,4,drogowe,88,1697
1698,10:45:38,5,kryminalne,28,1698
1699,06:33:45,5,drogowe,46,1699
1700,00:24:49,3,kryminalne,13,1700
1701,02:11:37,2,kryminalne,51,1701
1702,04:29:17,3,inne,43,1702
1703,18:34:58,1,kryminalne,78,1703
1704,02:20:49,4,inne,87,1704
1705,17:03:08,3,kryminalne,84,1705
1706,09:32:20,4,drogowe,56,1706
1707,09:00:28,1,kryminalne,81,1707
1708,23:05:32,5,drogowe,40,1708
1709,15:25:21,2,drogowe,109,1709
1710,07:10:36,3,kryminalne,68,1710
1711,07:41:23,1,inne,11,1711
1712,11:39:07,1,drogowe,90,1712
1713,00:49:07,2,drogowe,37,1713
1714,10:26:47,5,drogowe,65,1714
1715,06:17:35,4,drogowe,92,1715
1716,02:29:03,4,inne,25,1716
1717,05:25:06,4,kryminalne,22,1717
1718,00:42:50,4,inne,102,1718
1719,04:10:24,2,inne,61,1719
1720,10:38:37,3,drogowe,58,1720
1721,18:03:04,5,inne,84,1721
1722,05:07:40,5,kryminalne,12,1722
1723,17:51:03,1,drogowe,16,1723
1724,01:33:25,5,kryminalne,44,1724
1725,02:24:59,1,inne,17,1725
1726,06:02:06,4,inne,70,1726
1727,23:26:10,1,drogowe,67,1727
1728,00:18:54,4,inne,12,1728
1729,23:52:41,2,inne,86,1729
1730,23:31:54,2,inne,44,1730
1731,21:01:21,1,inne,61,1731
1732,05:04:42,2,kryminalne,96,1732
1733,22:55:19,5,drogowe,57,1733
1734,08:52:54,5,drogowe,49,1734
1735,20:22:18,2,drogowe,90,1735
1736,15:28:54,3,inne,37,1736
1737,21:00:46,4,kryminalne,67,1737
1738,06:09:15,2,drogowe,58,1738
1739,10:41:26,3,kryminalne,28,1739
1740,19:17:27,5,drogowe,104,1740
1741,11:06:03,2,kryminalne,72,1741
1742,14:25:03,5,drogowe,101,1742
1743,15:46:38,1,drogowe,88,1743
1744,06:04:27,4,inne,26,1744
1745,16:32:43,4,inne,63,1745
1746,22:59:44,5,inne,17,1746
1747,01:54:30,3,kryminalne,83,1747
1748,17:46:08,2,drogowe,53,1748
1749,15:17:48,2,kryminalne,61,1749
1750,02:46:11,4,kryminalne,65,1750
1751,18:23:10,4,inne,105,1751
1752,11:40:55,1,kryminalne,69,1752
1753,02:30:27,5,kryminalne,58,1753
1754,05:40:01,1,kryminalne,77,1754
1755,12:44:06,5,drogowe,107,1755
1756,00:27:43,5,kryminalne,91,1756
1757,09:51:40,5,kryminalne,30,1757
1758,05:07:04,3,drogowe,47,1758
1759,14:24:57,5,drogowe,12,1759
1760,22:37:18,4,drogowe,23,1760
1761,03:49:52,1,inne,107,1761
1762,04:51:10,5,drogowe,76,1762
1763,09:41:21,2,kryminalne,67,1763
1764,23:12:16,5,inne,67,1764
1765,08:24:09,1,kryminalne,105,1765
1766,06:18:53,3,drogowe,70,1766
1767,07:23:05,1,kryminalne,40,1767
1768,16:13:25,2,drogowe,23,1768
1769,04:38:29,1,kryminalne,54,1769
1770,16:34:20,5,kryminalne,93,1770
1771,05:06:25,2,inne,95,1771
1772,09:07:46,5,drogowe,104,1772
1773,05:20:26,2,inne,110,1773
1774,02:41:41,5,inne,43,1774
1775,14:25:22,2,drogowe,66,1775
1776,03:58:11,1,inne,79,1776
1777,10:17:08,3,kryminalne,25,1777
1778,11:32:42,5,inne,86,1778
1779,18:02:01,3,drogowe,79,1779
1780,22:12:05,1,inne,99,1780
1781,07:44:12,1,drogowe,68,1781
1782,14:34:34,5,kryminalne,43,1782
1783,11:49:13,4,drogowe,35,1783
1784,21:51:28,4,drogowe,57,1784
1785,17:51:04,1,kryminalne,55,1785
1786,02:47:17,1,inne,104,1786
1787,19:34:23,5,kryminalne,50,1787
1788,00:52:59,5,inne,68,1788
1789,10:30:52,4,kryminalne,83,1789
1790,20:01:47,5,kryminalne,39,1790
1791,20:41:43,2,inne,98,1791
1792,02:16:12,4,kryminalne,39,1792
1793,04:40:33,4,kryminalne,38,1793
1794,17:38:17,2,inne,19,1794
1795,06:10:43,3,inne,109,1795
1796,22:38:10,2,kryminalne,32,1796
1797,17:58:39,5,kryminalne,96,1797
1798,15:46:38,1,inne,94,1798
1799,08:18:37,3,kryminalne,102,1799
1800,15:49:28,2,drogowe,72,1800
1801,15:18:31,1,inne,84,1801
1802,04:20:34,4,inne,30,1802
1803,20:02:09,3,kryminalne,35,1803
1804,03:01:19,4,kryminalne,46,1804
1805,04:53:05,4,kryminalne,81,1805
1806,14:39:47,2,inne,43,1806
1807,16:40:17,3,inne,16,1807
1808,02:11:19,1,inne,85,1808
1809,05:48:31,5,inne,41,1809
1810,13:27:37,4,drogowe,41,1810
1811,20:04:34,1,kryminalne,95,1811
1812,00:43:13,4,drogowe,82,1812
1813,02:42:39,3,kryminalne,89,1813
1814,22:14:03,5,kryminalne,107,1814
1815,12:09:10,3,drogowe,95,1815
1816,13:31:24,4,drogowe,54,1816
1817,12:19:49,4,kryminalne,61,1817
1818,16:58:19,2,inne,43,1818
1819,15:22:00,3,inne,32,1819
1820,10:47:22,3,inne,29,1820
1821,22:45:25,2,drogowe,33,1821
1822,20:36:33,2,kryminalne,33,1822
1823,10:25:49,1,drogowe,85,1823
1824,00:35:19,1,kryminalne,26,1824
1825,01:13:14,4,kryminalne,80,1825
1826,02:36:55,4,drogowe,91,1826
1827,18:35:06,2,drogowe,52,1827
1828,23:18:42,4,kryminalne,15,1828
1829,03:41:18,5,kryminalne,67,1829
1830,10:10:37,4,inne,19,1830
1831,23:02:11,1,kryminalne,74,1831
1832,15:27:36,3,kryminalne,35,1832
1833,12:22:43,4,inne,11,1833
1834,08:32:15,4,inne,93,1834
1835,23:52:52,3,kryminalne,99,1835
1836,01:27:52,4,kryminalne,17,1836
1837,07:15:31,2,inne,79,1837
1838,16:38:18,4,kryminalne,31,1838
1839,00:25:09,3,drogowe,11,1839
1840,20:39:53,3,kryminalne,78,1840
1841,13:27:41,2,drogowe,52,1841
1842,04:36:04,2,kryminalne,22,1842
1843,03:50:01,1,inne,56,1843
1844,02:32:01,5,drogowe,96,1844
1845,07:44:40,5,kryminalne,85,1845
1846,02:50:50,5,kryminalne,108,1846
1847,22:18:34,1,kryminalne,111,1847
1848,00:43:19,5,kryminalne,38,1848
1849,05:21:06,5,drogowe,68,1849
1850,07:09:14,2,inne,88,1850
1851,21:46:17,1,inne,44,1851
1852,04:06:24,1,kryminalne,52,1852
1853,10:55:10,2,kryminalne,20,1853
1854,00:11:38,3,inne,44,1854
1855,00:44:32,1,drogowe,79,1855
1856,22:28:28,2,inne,71,1856
1857,19:24:14,1,inne,86,1857
1858,22:42:11,4,kryminalne,20,1858
1859,20:11:29,5,kryminalne,20,1859
1860,04:42:52,4,drogowe,53,1860
1861,12:52:10,2,inne,53,1861
1862,00:55:19,4,kryminalne,100,1862
1863,13:26:03,2,inne,42,1863
1864,12:09:02,1,drogowe,74,1864
1865,01:16:56,2,inne,90,1865
1866,09:07:05,3,drogowe,102,1866
1867,12:23:59,5,kryminalne,85,1867
1868,22:04:40,1,kryminalne,20,1868
1869,21:55:19,5,drogowe,82,1869
1870,18:05:53,5,inne,15,1870
1871,16:20:22,2,inne,67,1871
1872,20:21:13,2,kryminalne,66,1872
1873,19:15:08,1,drogowe,29,1873
1874,01:37:35,1,inne,79,1874
1875,22:14:45,4,drogowe,97,1875
1876,00:06:14,3,drogowe,17,1876
1877,00:05:55,2,drogowe,16,1877
1878,23:47:44,4,inne,54,1878
1879,09:34:08,1,inne,57,1879
1880,13:24:40,1,inne,18,1880
1881,02:44:42,4,inne,79,1881
1882,00:25:24,2,kryminalne,99,1882
1883,10:55:51,5,drogowe,25,1883
1884,01:05:41,2,drogowe,29,1884
1885,21:51:17,2,inne,70,1885
1886,12:41:33,1,drogowe,13,1886
1887,17:39:57,1,inne,36,1887
1888,21:48:04,5,kryminalne,81,1888
1889,15:39:20,2,drogowe,19,1889
1890,17:26:27,3,kryminalne,83,1890
1891,16:46:21,2,drogowe,98,1891
1892,00:28:09,5,inne,94,1892
1893,16:34:13,4,kryminalne,27,1893
1894,23:41:26,4,kryminalne,77,1894
1895,10:54:23,4,kryminalne,29,1895
1896,21:17:40,3,drogowe,79,1896
1897,00:38:35,5,inne,37,1897
1898,14:21:23,3,inne,61,1898
1899,15:44:05,4,kryminalne,71,1899
1900,11:42:41,4,drogowe,27,1900
1901,20:48:33,3,kryminalne,17,1901
1902,04:46:56,2,drogowe,63,1902
1903,22:55:21,3,drogowe,83,1903
1904,21:42:29,3,drogowe,42,1904
1905,01:44:59,2,drogowe,36,1905
1906,11:19:08,2,kryminalne,66,1906
1907,23:43:41,3,kryminalne,48,1907
1908,08:42:27,3,kryminalne,95,1908
1909,09:52:43,3,kryminalne,42,1909
1910,12:31:36,2,inne,19,1910
1911,14:51:27,2,inne,56,1911
1912,10:20:54,4,kryminalne,37,1912
1913,21:11:39,3,kryminalne,55,1913
1914,05:05:37,5,drogowe,60,1914
1915,23:58:26,4,drogowe,71,1915
1916,20:03:36,5,kryminalne,49,1916
1917,07:35:05,5,inne,50,1917
1918,23:25:47,3,inne,13,1918
1919,03:35:32,5,drogowe,109,1919
1920,19:50:26,3,inne,69,1920
1921,03:14:29,1,kryminalne,26,1921
1922,14:21:27,4,inne,31,1922
1923,12:02:53,5,kryminalne,27,1923
1924,16:57:06,4,inne,24,1924
1925,15:49:37,2,inne,31,1925
1926,09:55:07,1,kryminalne,33,1926
1927,12:51:17,3,drogowe,16,1927
1928,11:34:00,5,kryminalne,72,1928
1929,21:32:53,4,drogowe,67,1929
1930,13:18:09,1,kryminalne,55,1930
1931,23:24:55,5,kryminalne,62,1931
1932,17:59:10,1,kryminalne,103,1932
1933,06:34:01,5,drogowe,103,1933
1934,23:07:29,1,inne,25,1934
1935,06:14:31,1,kryminalne,100,1935
1936,15:06:29,3,inne,73,1936
1937,20:34:09,3,kryminalne,110,1937
1938,23:46:29,3,kryminalne,90,1938
1939,13:43:49,5,kryminalne,99,1939
1940,14:44:08,2,inne,17,1940
1941,06:30:12,3,drogowe,16,1941
1942,10:45:30,5,kryminalne,24,1942
1943,01:55:32,3,kryminalne,61,1943
1944,18:20:52,3,kryminalne,94,1944
1945,04:32:30,1,inne,74,1945
1946,23:45:18,2,drogowe,22,1946
1947,02:25:13,2,kryminalne,51,1947
1948,11:50:31,3,kryminalne,52,1948
1949,02:15:52,5,inne,59,1949
1950,16:02:55,3,inne,73,1950
1951,09:12:29,2,inne,78,1951
1952,08:02:33,2,inne,101,1952
1953,04:08:11,1,inne,30,1953
1954,14:11:10,2,drogowe,33,1954
1955,03:18:14,5,inne,70,1955
1956,02:24:30,1,inne,105,1956
1957,07:38:46,2,drogowe,21,1957
1958,11:36:01,5,inne,35,1958
1959,19:04:06,3,kryminalne,38,1959
1960,05:08:22,1,inne,83,1960
1961,12:34:28,2,drogowe,71,1961
1962,09:58:30,3,inne,104,1962
1963,07:12:53,4,drogowe,58,1963
1964,23:57:49,3,kryminalne,60,1964
1965,08:33:23,3,kryminalne,43,1965
1966,16:12:38,1,inne,42,1966
1967,16:10:14,3,drogowe,89,1967
1968,02:59:08,1,kryminalne,75,1968
1969,09:55:13,3,inne,34,1969
1970,00:45:42,2,kryminalne,81,1970
1971,02:43:39,1,inne,15,1971
1972,19:35:47,3,drogowe,11,1972
1973,08:01:49,4,inne,64,1973
1974,01:15:20,5,drogowe,41,1974
1975,17:59:14,1,drogowe,86,1975
1976,07:35:32,1,kryminalne,83,1976
1977,23:00:12,5,drogowe,31,1977
1978,08:06:46,1,inne,79,1978
1979,22:23:01,5,inne,51,1979
1980,03:15:10,4,drogowe,102,1980
1981,03:17:14,3,drogowe,49,1981
1982,11:30:31,2,inne,53,1982
1983,17:13:57,3,inne,94,1983
1984,18:03:02,2,inne,37,1984
1985,19:45:22,5,inne,46,1985
1986,05:06:24,1,drogowe,30,1986
1987,05:45:55,3,drogowe,27,1987
1988,14:52:54,3,inne,106,1988
1989,05:02:49,4,kryminalne,45,1989
1990,07:34:13,5,kryminalne,84,1990
1991,10:35:58,5,drogowe,86,1991
1992,10:03:57,3,drogowe,42,1992
1993,17:50:04,1,drogowe,11,1993
1994,16:02:52,3,inne,28,1994
1995,06:42:54,3,drogowe,68,1995
1996,22:15:14,2,drogowe,87,1996
1997,23:42:42,1,drogowe,97,1997
1998,13:10:28,4,inne,73,1998
1999,02:34:10,4,inne,38,1999
2000,18:37:43,1,kryminalne,56,2000
2001,10:57:28,4,drogowe,64,2001
2002,19:28:02,5,drogowe,50,2002
2003,05:14:49,3,inne,49,2003
2004,01:34:59,5,inne,80,2004
2005,14:42:26,2,inne,83,2005
2006,15:53:09,2,kryminalne,63,2006
2007,07:52:03,3,drogowe,25,2007
2008,18:08:41,2,inne,24,2008
2009,23:11:29,1,kryminalne,111,2009
2010,11:36:04,5,drogowe,63,2010
2011,16:56:28,3,inne,28,2011
2012,12:39:39,5,drogowe,12,2012
2013,02:31:34,4,kryminalne,110,2013
2014,21:22:30,3,drogowe,94,2014
2015,21:02:51,4,inne,93,2015
2016,20:32:26,2,drogowe,44,2016
2017,19:52:12,4,kryminalne,18,2017
2018,15:10:41,5,drogowe,71,2018
2019,15:18:23,2,inne,22,2019
2020,19:16:42,2,drogowe,55,2020
2021,02:21:05,5,drogowe,66,2021
2022,08:48:09,5,drogowe,13,2022
2023,23:11:58,5,inne,44,2023
2024,14:42:37,2,drogowe,72,2024
2025,22:37:19,2,drogowe,98,2025
2026,19:25:12,2,kryminalne,30,2026
2027,21:14:51,5,drogowe,28,2027
2028,21:28:45,2,kryminalne,29,2028
2029,07:26:03,5,inne,45,2029
2030,05:33:12,2,drogowe,30,2030
2031,12:14:35,5,inne,101,2031
2032,17:29:07,1,kryminalne,101,2032
2033,05:31:04,3,kryminalne,35,2033
2034,09:47:17,3,kryminalne,55,2034
2035,06:26:58,1,kryminalne,14,2035
2036,03:29:08,1,drogowe,42,2036
2037,17:11:12,5,drogowe,40,2037
2038,12:42:17,4,drogowe,69,2038
2039,00:16:14,2,drogowe,13,2039
2040,09:25:40,1,kryminalne,14,2040
2041,08:37:08,1,kryminalne,101,2041
2042,10:30:01,2,inne,52,2042
2043,23:06:15,5,drogowe,78,2043
2044,20:44:57,5,kryminalne,24,2044
2045,09:59:31,4,inne,52,2045
2046,23:36:38,1,kryminalne,88,2046
2047,12:04:43,5,inne,22,2047
2048,14:51:46,3,kryminalne,22,2048
2049,04:37:41,3,drogowe,27,2049
2050,20:03:29,5,drogowe,110,2050
2051,13:18:17,1,inne,84,2051
2052,18:40:49,2,inne,77,2052
2053,00:26:01,4,inne,82,2053
2054,18:50:36,2,kryminalne,27,2054
2055,22:21:20,4,kryminalne,50,2055
2056,14:06:42,5,drogowe,109,2056
2057,00:03:13,3,inne,58,2057
2058,05:22:46,3,inne,73,2058
2059,11:35:21,4,inne,101,2059
2060,12:28:47,5,kryminalne,95,2060
2061,17:48:18,2,drogowe,109,2061
2062,19:56:23,5,drogowe,69,2062
2063,18:50:45,2,drogowe,54,2063
2064,14:50:18,3,kryminalne,108,2064
2065,15:43:43,5,drogowe,56,2065
2066,17:09:20,4,kryminalne,77,2066
2067,17:33:47,4,inne,44,2067
2068,19:09:30,1,inne,58,2068
2069,07:20:39,2,drogowe,95,2069
2070,15:45:01,1,inne,17,2070
2071,03:00:34,1,inne,22,2071
2072,05:35:40,5,kryminalne,69,2072
2073,23:13:44,1,inne,20,2073
2074,08:05:52,2,drogowe,96,2074
2075,02:53:29,1,drogowe,50,2075
2076,11:14:36,1,drogowe,13,2076
2077,10:37:28,3,drogowe,12,2077
2078,12:12:57,5,inne,99,2078
2079,05:47:07,5,kryminalne,40,2079
2080,20:40:16,2,kryminalne,67,2080
2081,07:11:26,3,inne,14,2081
2082,14:16:09,1,drogowe,70,2082
2083,08:32:23,5,kryminalne,19,2083
2084,05:28:23,2,kryminalne,47,2084
2085,22:16:04,3,drogowe,52,2085
2086,05:09:09,4,drogowe,63,2086
2087,13:57:22,5,kryminalne,35,2087
2088,00:15:23,1,kryminalne,40,2088
2089,01:20:49,1,drogowe,99,2089
2090,20:14:13,3,inne,21,2090
2091,05:22:10,5,kryminalne,69,2091
2092,06:51:18,3,drogowe,81,2092
2093,00:43:18,2,drogowe,107,2093
2094,10:58:05,3,drogowe,11,2094
2095,12:36:32,4,kryminalne,87,2095
2096,21:00:31,3,kryminalne,44,2096
2097,08:30:30,4,drogowe,74,2097
2098,18:27:17,1,kryminalne,21,2098
2099,04:37:37,1,kryminalne,11,2099
2100,03:57:52,2,kryminalne,62,2100
2101,03:55:04,3,drogowe,108,2101
2102,18:55:27,2,inne,21,2102
2103,22:52:02,5,drogowe,79,2103
2104,09:27:37,5,inne,57,2104
2105,08:02:40,4,kryminalne,101,2105
2106,15:51:11,1,drogowe,75,2106
2107,09:14:25,1,drogowe,82,2107
2108,13:05:55,5,drogowe,67,2108
2109,15:24:03,5,drogowe,92,2109
2110,19:16:26,2,kryminalne,62,2110
2111,12:35:02,4,drogowe,12,2111
2112,14:38:36,5,inne,61,2112
2113,06:33:00,5,kryminalne,72,2113
2114,01:58:03,4,drogowe,81,2114
2115,01:10:54,2,kryminalne,82,2115
2116,14:30:44,2,drogowe,101,2116
2117,19:24:57,1,kryminalne,80,2117
2118,20:05:17,1,kryminalne,92,2118
2119,14:28:01,2,inne,43,2119
2120,11:50:57,4,drogowe,109,2120
2121,03:47:04,3,inne,40,2121
2122,00:29:19,1,kryminalne,28,2122
2123,12:11:54,5,kryminalne,107,2123
2124,07:43:43,1,kryminalne,79,2124
2125,07:27:24,3,inne,60,2125
2126,22:37:49,2,inne,32,2126
2127,15:05:32,1,inne,34,2127
2128,17:30:58,5,kryminalne,67,2128
2129,05:27:11,2,inne,96,2129
2130,21:21:11,5,inne,82,2130
2131,01:16:50,4,kryminalne,66,2131
2132,16:32:35,2,drogowe,105,2132
2133,00:50:13,1,kryminalne,71,2133
2134,15:05:59,4,kryminalne,106,2134
2135,19:39:50,4,drogowe,81,2135
2136,15:44:19,1,drogowe,47,2136
2137,13:01:24,1,drogowe,56,2137
2138,01:31:31,5,kryminalne,59,2138
2139,09:33:26,1,kryminalne,107,2139
2140,16:19:57,2,drogowe,33,2140
2141,03:19:08,3,kryminalne,91,2141
2142,17:05:37,5,kryminalne,17,2142
2143,07:50:41,3,kryminalne,22,2143
2144,18:46:32,4,kryminalne,65,2144
2145,06:04:39,3,inne,12,2145
2146,18:56:10,3,kryminalne,49,2146
2147,00:34:05,2,drogowe,97,2147
2148,11:43:34,3,inne,30,2148
2149,10:40:16,2,inne,103,2149
2150,12:34:56,1,kryminalne,98,2150
2151,15:35:53,4,drogowe,85,2151
2152,02:10:39,1,drogowe,53,2152
2153,07:07:38,3,inne,109,2153
2154,02:14:26,5,drogowe,34,2154
2155,03:46:51,5,kryminalne,11,2155
2156,17:23:24,5,inne,32,2156
2157,01:53:15,3,kryminalne,89,2157
2158,06:53:59,5,inne,108,2158
2159,17:01:58,2,inne,81,2159
2160,07:03:15,4,kryminalne,108,2160
2161,10:10:54,5,drogowe,86,2161
2162,00:41:17,5,drogowe,80,2162
2163,12:12:07,2,drogowe,56,2163
2164,03:41:23,1,kryminalne,52,2164
2165,06:58:11,4,kryminalne,101,2165
2166,01:32:54,5,kryminalne,96,2166
2167,02:11:27,1,inne,97,2167
2168,22:19:20,2,kryminalne,72,2168
2169,09:06:29,1,kryminalne,51,2169
2170,21:10:23,4,kryminalne,59,2170
2171,19:17:02,1,inne,102,2171
2172,00:17:06,2,kryminalne,108,2172
2173,07:50:36,4,inne,88,2173
2174,17:30:52,2,drogowe,102,2174
2175,06:05:25,1,drogowe,18,2175
2176,09:31:32,5,inne,82,2176
2177,04:02:17,3,drogowe,111,2177
2178,08:26:55,1,kryminalne,43,2178
2179,18:27:36,1,drogowe,71,2179
2180,11:06:59,2,inne,27,2180
2181,00:48:15,3,drogowe,76,2181
2182,03:15:36,1,inne,89,2182
2183,14:13:03,1,drogowe,97,2183
2184,09:23:58,3,drogowe,69,2184
2185,15:34:56,1,inne,86,2185
2186,12:04:38,2,inne,27,2186
2187,03:56:48,3,kryminalne,84,2187
2188,11:19:54,4,kryminalne,23,2188
2189,18:17:58,2,inne,31,2189
2190,07:10:24,3,kryminalne,15,2190
2191,12:11:30,1,kryminalne,80,2191
2192,18:24:45,4,inne,25,2192
2193,08:50:14,1,inne,17,2193
2194,00:39:16,1,drogowe,11,2194
2195,21:38:23,5,drogowe,78,2195
2196,14:16:00,1,drogowe,26,2196
2197,14:00:00,5,kryminalne,98,2197
2198,23:11:00,2,kryminalne,66,2198
2199,13:49:43,2,drogowe,46,2199
2200,23:34:27,2,drogowe,106,2200
2201,22:15:12,5,inne,52,2201
2202,16:42:05,5,drogowe,34,2202
2203,01:52:57,2,inne,102,2203
2204,08:49:30,4,inne,85,2204
2205,17:56:53,2,kryminalne,62,2205
2206,12:24:22,4,drogowe,70,2206
2207,16:03:00,4,drogowe,51,2207
2208,07:36:22,3,inne,55,2208
2209,07:34:23,2,inne,95,2209
